Year,Month,Day,Hour,Minute,Second,Longitude,Latitude,Code,Depth,Code,Mb,code,Ms1,Code,Ms2,Code,Mw,Code,MD,Code,ML,Code,Mweq,Code
2001,7,7,17,31,0,-100.09,16.13,0,31,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2001,7,9,17,32,0,-97.63,15.43,0,15,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2001,7,14,7,33,0,-96.71,17.41,0,70,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2001,7,15,21,34,0,-105.24,19.93,0,10,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2001,7,19,7,42,0,-104.08,19.29,0,16,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2001,7,21,0,9,0,-92.05,19.04,0,156,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2001,8,5,9,12,0,-103.67,20.47,0,10,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2001,8,10,17,45,54,-108.433,24.302,0,10,0,4.1,120,0,0,0,0,0,0,0,0,0,0,4.2,166
2001,8,11,0,50,41,-92.34,13.57,0,27,0,0,0,0,0,0,0,0,0,0,0,5.2,152,5.2,168
2001,8,12,8,57,0,-117.324,31.956,0,7.9,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2001,8,16,18,4,0,-118.288,32.76,0,6.9,0,0,0,4.3,132,0,0,0,0,0,0,0,0,5,165
2001,8,23,16,4,0,-96.09,16.73,0,67,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2001,8,28,18,17,35,-93.835,16.357,0,97.6,0,5.2,120,0,0,0,0,0,0,0,0,0,0,5.7,166
2001,9,3,2,29,0,-106.26,20.42,0,7,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2001,9,3,2,29,17.4,-105.689,20.529,0,10,0,0,0,0,0,0,0,0,0,4.1,140,0,0,4,167
2001,9,10,12,25,0,-90.164,15.778,0,34.1,0,4.3,120,3.7,131,0,0,0,0,0,0,0,0,4.8,165
2001,9,11,9,13,26.1,-91.571,14.995,0,161.1,0,0,0,0,0,0,0,5.6,163,0,0,0,0,5.6,164
2001,9,29,4,2,0,-92.3,15.13,0,135,0,0,0,4.2,132,0,0,0,0,0,0,0,0,4.9,165
2001,9,29,8,38,0,-94.49,18.09,0,76,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2001,10,5,16,4,17,-86.122,14.751,0,10,0,0,0,0,0,0,0,0,0,4,134,0,0,3.9,167
2001,10,29,21,24,27,-108.9,24.89,0,10,0,0,0,0,0,0,0,0,0,0,0,5.3,152,5.3,168
2001,10,30,3,24,31,-109.052,24.161,0,15,0,5.3,120,4.9,131,0,0,5.5,157,0,0,0,0,5.5,164
2001,10,31,7,56,0,-116.514,33.508,0,15.2,0,0,0,5.2,132,0,0,0,0,0,0,0,0,5.4,165
2001,11,10,11,9,13,-98.17,15.96,0,9,0,0,0,0,0,0,0,0,0,0,0,5.9,152,5.9,168
2001,11,11,21,8,59,-108.342,27.4,0,1,0,4.1,119,0,0,0,0,0,0,0,0,4.1,146,4.2,166
2001,11,13,9,47,36.5,-106.973,22.371,0,33,0,0,0,0,0,0,0,6.1,163,0,0,0,0,6.1,164
2001,11,13,20,43,0,-115.7,33.317,0,5.5,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
2001,12,8,23,36,0.5,-114.899,32.049,0,9,0,5.4,120,5.6,131,0,0,5.8,157,0,0,0,0,5.8,164
2001,12,12,11,51,0,-103.46,19.75,0,20,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2001,12,15,3,18,0,-93,17.89,0,100,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2001,12,17,21,56,34,-94.668,16.716,0,99.3,0,4.8,128,0,0,0,0,0,0,0,0,0,0,5.1,166
2001,12,19,10,26,5,-93.893,17.399,0,182.6,0,0,0,0,0,0,0,5.3,157,0,0,0,0,5.3,164
2001,12,25,10,43,2.3,-90.001,14.544,0,250,0,4.1,128,0,0,0,0,0,0,0,0,0,0,4.2,166
2001,12,26,7,12,0,-95.32,16.91,0,104,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2001,12,30,4,0,0,-88.65,14.26,0,20,0,0,0,4.1,132,0,0,0,0,0,0,0,0,4.9,165
2001,12,31,7,54,46,-105.031,15.279,0,16,0,4.5,120,4.8,131,0,0,0,0,0,0,0,0,5.2,165
2002,1,1,21,58,0,-95.71,17.44,0,111,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2002,1,1,23,27,13,-89.217,14.303,0,92.2,0,0,0,0,0,0,0,0,0,4,134,0,0,3.9,167
2002,1,2,20,29,18,-109.42,18.94,0,20,0,0,0,0,0,0,0,0,0,0,0,5.3,152,5.3,168
2002,1,9,8,36,5,-86.69,15.992,0,176.5,0,3.3,120,0,0,0,0,0,0,0,0,0,0,3.1,166
2002,1,9,13,49,41,-87.141,16.08,0,1,0,4,119,0,0,0,0,0,0,0,0,0,0,4,166
2002,1,11,6,33,42,-86.977,13.453,0,39.2,0,4.5,123,0,0,0,0,0,0,0,0,0,0,4.7,166
2002,1,16,23,9,55,-93.55,15.43,85,76,85,5.8,85,0,0,0,0,6.4,163,0,0,6.7,85,6.4,164
2002,1,16,23,10,19,-93.2,22.5,0,80,0,6.1,128,0,0,0,0,0,0,0,0,0,0,6.9,166
2002,1,19,23,44,0,-115.391,31.267,0,17.7,0,0,0,4.1,132,0,0,0,0,0,0,0,0,4.9,165
2002,1,21,18,15,0,-97.19,19.18,0,86,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2002,1,30,8,42,3,-95.883,18.229,0,100.6,0,5.5,120,0,0,0,0,0,0,0,0,0,0,6.1,166
2002,1,30,8,42,30,-95.6,24.4,0,120,0,6,128,0,0,0,0,0,0,0,0,0,0,6.7,166
2002,2,8,6,34,43,-92.633,16.071,0,205.9,0,0,0,0,0,0,0,5.4,157,0,0,0,0,5.4,164
2002,2,14,17,23,14,-92.8,14.78,0,74,0,0,0,0,0,0,0,0,0,0,0,5.8,152,5.8,168
2002,2,16,18,58,0,-98.87,17.67,0,57,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2002,2,19,0,52,32,-110.047,24.57,0,20,0,0,0,0,0,0,0,0,0,4.1,137,0,0,4,167
2002,3,2,21,15,0,-100.12,18.36,0,51,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2002,3,19,22,14,0,-113.758,29.794,0,8,0,0,0,4.9,132,0,0,0,0,0,0,0,0,5.2,165
2002,3,23,14,2,0,-114.428,29.039,0,6.6,0,0,0,4.7,132,0,0,0,0,0,0,0,0,5.1,165
2002,3,24,10,36,50,-88.428,15.719,0,20,0,0,0,0,0,0,0,0,0,4.1,134,0,0,4,167
2002,3,25,9,31,0,-98.98,17,0,32,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2002,3,27,11,18,0.4,-113.868,30.33,0,10,0,4.5,120,4.5,131,0,0,0,0,0,0,0,0,5,165
2002,3,30,3,45,0,-92.77,15.51,0,122,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2002,4,8,23,55,25.7,-94.589,15.52,0,33,0,0,0,0,0,0,0,5.2,163,0,0,0,0,5.2,164
2002,4,9,9,12,0,-103.25,17.35,0,35,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2002,4,11,16,12,0,-104.33,22.64,0,131,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2002,4,11,20,42,45.3,-87.889,13.272,0,179.7,0,4.4,128,0,0,0,0,0,0,0,0,0,0,4.6,166
2002,4,14,11,42,24,-88.006,15.285,0,10,0,0,0,0,0,0,0,0,0,4.8,134,0,0,4.8,167
2002,4,17,20,6,19,-93.652,13.168,0,1,0,4,119,0,0,0,0,0,0,0,0,4.3,146,4,166
2002,4,18,5,2,43.1,-101.093,16.688,80,12.7,80,0,0,0,0,0,0,6.7,78,0,0,0,0,6.7,164
2002,4,18,5,55,0,-101.9,16.03,0,8,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2002,4,18,18,47,0,-95.27,15.62,0,15,0,0,0,3.7,132,0,0,0,0,0,0,0,0,4.8,165
2002,4,21,20,14,0,-92.51,13.01,0,20,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2002,4,27,20,54,23,-90.02,13.06,0,37,0,0,0,0,0,0,0,0,0,0,0,5.1,152,5.1,168
2002,5,1,19,55,0,-101.99,18.26,0,10,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
2002,5,12,16,25,39,-102.259,18.768,0,53,0,0,0,0,0,0,0,0,0,4.1,137,0,0,4,167
2002,5,15,17,15,19,-108.592,18.466,0,1,0,4,119,0,0,0,0,0,0,0,0,0,0,4,166
2002,5,23,7,55,0,-94.5,16.25,0,57,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2002,5,28,21,33,54,-99.421,16.429,0,1.2,0,5.1,123,0,0,0,0,0,0,0,0,0,0,5.5,166
2002,6,6,10,4,0,-90.36,13.75,0,17,0,0,0,4.1,132,0,0,0,0,0,0,0,0,4.9,165
2002,6,7,12,0,52,-96.97,15.91,0,23,0,0,0,0,0,0,0,0,0,0,0,5.6,152,5.6,168
2002,6,7,16,7,16.4,-112.351,27.984,0,10,0,4.4,128,0,0,0,0,0,0,0,0,0,0,4.6,166
2002,6,10,5,36,0,-88.08,19.04,0,12,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
2002,6,10,5,36,40,-88.552,19.403,0,6.2,0,4.1,123,0,0,0,0,0,0,0,0,0,0,4.2,166
2002,6,11,2,32,31,-94.587,17.566,0,154.9,0,0,0,0,0,0,0,5.3,157,0,0,0,0,5.3,164
2002,6,12,7,3,5,-108.425,19.269,0,10,0,4.5,120,4,131,0,0,0,0,0,0,0,0,4.9,165
2002,6,24,16,3,6,-104.23,14.795,0,10,0,4.4,123,0,0,0,0,0,0,0,0,0,0,4.6,166
2002,6,25,8,15,46,-91.283,14.132,0,70.8,0,5,120,0,0,0,0,0,0,0,0,0,0,5.4,166
2002,6,26,7,14,12.9,-94.515,14.753,0,33,0,0,0,0,0,0,0,5.5,163,0,0,0,0,5.5,164
2002,7,23,5,47,0,-105.1,18.18,0,10,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2002,7,25,9,14,0,-99.17,21.13,0,5,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2002,7,28,23,23,0,-96.21,21.66,0,16,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2002,8,1,18,48,30.4,-93.641,13.928,0,33,0,4.7,128,0,0,0,0,0,0,0,0,0,0,5,166
2002,8,5,1,25,16.3,-95.741,15.938,0,10,0,0,0,0,0,0,0,5.4,163,0,0,0,0,5.4,164
2002,8,10,21,50,30,-86.801,15.609,0,26.9,0,4.3,123,0,0,0,0,0,0,0,0,0,0,4.4,166
2002,8,11,2,9,57.2,-98.704,14.594,0,10,0,0,0,0,0,0,0,0,0,4.2,140,0,0,4.1,167
2002,8,29,1,5,0,-97.4,17.57,0,92,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2002,8,30,5,16,0,-114.264,31.863,0,5,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2002,8,30,15,0,6,-86.415,16.022,0,1,0,0,0,0,0,0,0,0,0,0,0,4.1,143,4,168
2002,9,4,12,24,0,-116.194,30.336,0,8,0,0,0,3.5,132,0,0,0,0,0,0,0,0,4.7,165
2002,9,4,20,6,0,-101.58,19.88,0,32,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2002,9,13,11,42,0,-114.573,30.216,0,15,0,0,0,3.5,132,0,0,0,0,0,0,0,0,4.7,165
2002,9,19,14,44,36,-89.131,27.82,0,10,0,3.7,123,0,0,0,0,0,0,0,0,0,0,3.6,166
2002,9,21,2,12,50.8,-101.259,18.523,0,60.9,0,5,128,0,0,0,0,0,0,0,0,0,0,5.4,166
2002,9,26,13,12,26,-91.988,15.599,0,180.8,0,4.7,123,0,0,0,0,0,0,0,0,0,0,5,166
2002,9,28,17,53,0,-102.47,17.96,0,24,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2002,9,30,21,47,0,-103.15,17.86,0,10,0,0,0,3.7,132,0,0,0,0,0,0,0,0,4.8,165
2002,10,3,16,8,28.2,-108.73,23.22,85,35,85,5.4,47,0,0,0,0,6.5,78,0,0,6.1,85,6.5,164
2002,10,3,18,45,0,-107.757,23.099,0,10,0,0,0,4.2,131,0,0,0,0,0,0,0,0,4.9,165
2002,10,8,4,15,41,-86.113,16.476,0,46.8,0,3.7,120,0,0,0,0,0,0,0,0,0,0,3.6,166
2002,10,11,9,41,23,-96.04,15.37,0,8,0,0,0,0,0,0,0,0,0,0,0,5.8,152,5.8,168
2002,10,13,20,42,17,-93.132,14.023,0,35.5,0,4.5,120,4.4,131,0,0,0,0,0,0,0,0,5,165
2002,10,17,4,14,47.2,-100.52,15.982,0,33,0,4.1,128,0,0,0,0,0,0,0,0,0,0,4.2,166
2002,10,24,0,32,16.5,-95.313,14.693,0,33,0,4.8,128,0,0,0,0,0,0,0,0,0,0,5.1,166
2002,10,24,4,56,53.5,-98.731,15.241,0,33,0,4.5,128,0,0,0,0,0,0,0,0,0,0,4.7,166
2002,11,4,10,0,47.2,-101.432,17.49,0,33,0,5.2,128,0,0,0,0,0,0,0,0,0,0,5.7,166
2002,11,5,4,58,21,-112.89,28.734,0,10,0,4.4,120,4.5,131,0,0,0,0,0,0,0,0,5,165
2002,11,6,10,2,30,-99.29,15.68,0,16,0,0,0,0,0,0,0,0,0,0,0,5.1,152,5.1,168
2002,11,14,15,53,31,-91.101,16.44,0,5,0,4.9,123,0,0,0,0,0,0,0,0,0,0,5.3,166
2002,11,16,6,41,0,-96.79,14.93,0,15,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2002,11,16,11,50,0,-98.49,19.17,0,9,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2002,11,22,15,5,6,-106.05,18.94,0,15,0,0,0,0,0,0,0,0,0,0,0,5.2,152,5.2,168
2002,11,22,17,2,0,-106.78,19.58,0,17,0,0,0,3.7,132,0,0,0,0,0,0,0,0,4.8,165
2002,11,22,17,21,0,-106.11,19.9,0,15,0,0,0,4.1,132,0,0,0,0,0,0,0,0,4.9,165
2002,11,26,16,30,0,-101.8,16.57,0,17,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
2002,11,29,18,26,26,-87.276,15.302,0,1,0,4,120,0,0,0,0,0,0,0,0,0,0,4,166
2002,12,2,6,19,0,-89.4,13.11,0,48,0,0,0,4.6,132,0,0,0,0,0,0,0,0,5.1,165
2002,12,6,16,24,0,-95.4,16.61,0,81,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2002,12,10,3,9,40.1,-100.909,17.884,0,85.5,0,0,0,0,0,0,0,5.5,163,0,0,0,0,5.5,164
2002,12,10,21,3,58,-115.777,32.119,0,4.2,0,4.7,123,0,0,0,0,0,0,0,0,0,0,5,166
2002,12,12,21,3,0,-115.207,32.419,0,4,0,0,0,4,132,0,0,0,0,0,0,0,0,4.9,165
2002,12,21,6,16,45,-91.678,16.002,0,33,0,0,0,0,0,0,0,0,0,4.2,137,0,0,4.1,167
2002,12,21,16,36,14,-93.952,14.415,0,17.6,0,4.6,123,0,0,0,0,0,0,0,0,0,0,4.9,166
2002,12,23,13,46,11.4,-85.578,16.957,0,33,0,0,0,0,0,0,0,6,163,0,0,0,0,6,164
2002,12,25,1,43,33,-104.489,15.423,0,10,0,0,0,0,0,0,0,5.1,157,0,0,0,0,5.1,164
2002,12,27,22,24,5,-89.319,15.502,0,0.8,0,3.8,120,0,0,0,0,0,0,0,0,0,0,3.8,166
2003,1,3,12,40,0,-102.83,17.19,0,16,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2003,1,10,12,47,6,-111.591,27.101,0,10,0,4.1,123,0,0,0,0,0,0,0,0,0,0,4.2,166
2003,1,11,15,40,0,-114.238,31.248,0,5,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2003,1,19,16,46,27,-111.448,26.562,0,10,0,0,0,4,131,0,0,0,0,0,0,0,0,4.9,165
2003,1,21,2,46,54.4,-91.64,13.36,86,17,86,5.5,47,6.3,86,0,0,6.5,43,0,0,6.8,86,6.5,164
2003,1,22,2,6,34.5,-104.27,18.54,86,16,86,0,0,7.6,47,0,0,7.6,78,0,0,0,0,7.6,164
2003,1,23,5,33,0,-92.96,13.31,0,108,0,0,0,3.7,132,0,0,0,0,0,0,0,0,4.8,165
2003,2,1,16,30,57,-92.886,16.554,0,211.2,0,0,0,0,0,0,0,5.8,163,0,0,0,0,5.8,164
2003,2,7,10,34,0,-115.609,31.584,0,5.3,0,0,0,5,132,0,0,0,0,0,0,0,0,5.3,165
2003,2,12,10,33,13,-88.813,13.014,0,47,0,0,0,0,0,0,0,5.2,157,0,0,0,0,5.2,164
2003,2,13,22,3,7,-86.635,17.719,0,1,0,0,0,0,0,0,0,0,0,0,0,4,146,3.9,168
2003,2,14,2,6,0,-100.2,17.79,0,68,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2003,2,16,22,41,57,-105.14,18.81,0,16,0,0,0,0,0,0,0,0,0,0,0,5.5,152,5.5,168
2003,2,18,5,15,54,-109.168,19.665,0,10,0,4.4,120,4.4,131,0,0,0,0,0,0,0,0,5,165
2003,2,18,5,16,0,-107.51,19.18,0,5,0,0,0,4.2,132,0,0,0,0,0,0,0,0,4.9,165
2003,2,19,0,32,0,-105.61,19.27,0,20,0,0,0,3.7,132,0,0,0,0,0,0,0,0,4.8,165
2003,2,20,6,9,0,-89.87,13.68,0,80,0,0,0,4.4,132,0,0,0,0,0,0,0,0,5,165
2003,2,23,15,52,0,-117.045,34.348,0,1.5,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2003,3,11,6,58,0,-91.41,17.25,0,5,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
2003,3,12,17,41,42,-110.04,26.51,0,12,0,0,0,0,0,0,0,0,0,0,0,6.5,152,6.6,168
2003,3,12,23,41,42.7,-110.04,26.51,86,12,86,5.5,47,0,0,0,0,6.4,163,0,0,6.5,86,6.4,164
2003,3,12,23,46,43,-110.468,27.478,0,10,0,4.8,123,0,0,0,0,0,0,0,0,0,0,5.1,166
2003,3,13,1,48,52,-110.196,25.42,0,10,0,4.1,123,0,0,0,0,0,0,0,0,0,0,4.2,166
2003,3,13,14,38,19,-110.852,26.52,0,10,0,4.1,123,0,0,0,0,0,0,0,0,0,0,4.2,166
2003,3,15,10,1,0,-116.375,34.299,0,4,0,0,0,3.5,132,0,0,0,0,0,0,0,0,4.7,165
2003,3,20,1,35,33,-89.171,13.784,0,4.8,0,0,0,0,0,0,0,0,0,0,0,4.6,143,4.6,168
2003,3,22,18,21,0,-116.634,31.143,0,8,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2003,3,27,7,44,20,-101.879,18.005,0,33.4,0,0,0,0,0,0,0,5.2,157,0,0,0,0,5.2,164
2003,4,2,8,41,16,-103.086,14.047,0,33,0,0,0,4,131,0,0,0,0,0,0,0,0,4.9,165
2003,4,3,17,6,0,-94.15,17,0,145,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2003,4,15,8,21,17,-109.444,25.015,0,10,0,0,0,0,0,0,0,5.5,157,0,0,0,0,5.5,164
2003,4,15,10,18,9,-87.32,16.827,0,1,0,3.5,120,0,0,0,0,0,0,0,0,0,0,3.4,166
2003,4,26,17,14,57,-88.789,15.752,0,33,0,4.2,128,0,0,0,0,0,0,0,0,0,0,4.3,166
2003,4,27,1,6,0,-108.71,22.39,0,18,0,0,0,4.1,132,0,0,0,0,0,0,0,0,4.9,165
2003,4,27,1,6,14,-108.356,21.914,0,10,0,4.3,120,4.2,131,0,0,0,0,0,0,0,0,4.9,165
2003,5,13,6,31,0,-100.53,18.29,0,65,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2003,5,19,11,27,11,-105.7,17.72,0,10,0,0,0,0,0,0,0,6.1,163,0,0,6.2,152,6.1,164
2003,5,21,16,3,0,-93.8,15.88,0,88,0,0,0,4.1,132,0,0,0,0,0,0,0,0,4.9,165
2003,5,24,2,4,0,-115.564,32.966,0,12.5,0,0,0,4.3,132,0,0,0,0,0,0,0,0,5,165
2003,5,24,13,32,0,-94.73,15.39,0,11,0,0,0,4.1,132,0,0,0,0,0,0,0,0,4.9,165
2003,5,24,16,16,0,-95.91,19.09,0,21,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2003,5,25,16,0,37,-88.095,16.267,0,1,0,0,0,0,0,0,0,0,0,4.1,134,0,0,4,167
2003,5,27,15,25,20.5,-91.608,15.237,0,194.6,0,4.6,128,0,0,0,0,0,0,0,0,0,0,4.9,166
2003,5,28,21,35,4,-105.164,18.165,0,10,0,0,0,0,0,0,0,0,0,4.3,137,0,0,4.2,167
2003,6,10,22,49,0,-89.74,14.147,0,4.3,0,0,0,0,0,0,0,0,0,0,0,4.1,143,4,168
2003,6,11,21,13,0,-114.567,31.862,0,7,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
2003,6,20,16,7,0,-116.143,32.651,0,8,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2003,6,20,18,44,44,-105.202,15.245,0,10,0,4,120,0,0,0,0,0,0,0,0,0,0,4,166
2003,6,26,6,20,0,-117.392,32.034,0,6,0,0,0,3.5,132,0,0,0,0,0,0,0,0,4.7,165
2003,7,13,1,59,41,-90.076,13.123,0,71,0,0,0,0,0,0,0,5.4,157,0,0,0,0,5.4,164
2003,7,17,19,57,13,-107.069,18.521,0,10,0,0,0,0,0,0,0,6,157,0,0,0,0,6,164
2003,7,25,8,7,0,-92.44,14.6,0,130,0,0,0,4.1,132,0,0,0,0,0,0,0,0,4.9,165
2003,7,29,21,52,0,-105.23,25.05,0,20,0,0,0,3.7,132,0,0,0,0,0,0,0,0,4.8,165
2003,7,29,21,52,46.9,-105.12,24.595,0,10,0,0,0,0,0,0,0,0,0,4.5,140,0,0,4.5,167
2003,8,13,9,18,48,-90.38,14.87,0,284,0,0,0,0,0,0,0,0,0,0,0,4.7,152,4.7,168
2003,8,13,10,8,0,-101.86,18.58,0,67,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2003,8,15,9,44,38,-113.304,28.078,0,10,0,4.9,123,0,0,0,0,0,0,0,0,0,0,5.3,166
2003,8,16,7,10,18.2,-94.057,19.829,0,10,0,4.1,128,0,0,0,0,0,0,0,0,0,0,4.2,166
2003,8,18,19,29,41.5,-86.051,16.205,0,33,0,4.3,128,0,0,0,0,0,0,0,0,0,0,4.4,166
2003,8,25,6,28,35.2,-91.069,14.034,0,100,0,0,0,0,0,0,0,6,163,0,0,0,0,6,164
2003,8,30,7,21,20.3,-86.854,13.117,0,134.1,0,4,128,0,0,0,0,0,0,0,0,0,0,4,166
2003,9,6,4,54,37.9,-90.965,14.854,0,108.3,0,0,0,0,0,0,0,0,0,4.5,140,0,0,4.5,167
2003,9,9,23,7,0,-115.446,28.991,0,10,0,0,0,4.4,132,0,0,0,0,0,0,0,0,5,165
2003,9,9,23,41,0,-114.49,30.159,0,10,0,0,0,4,132,0,0,0,0,0,0,0,0,4.9,165
2003,9,10,11,26,0,-114.312,29.342,0,7,0,0,0,4.3,132,0,0,0,0,0,0,0,0,5,165
2003,9,10,11,26,42,-113.747,30.493,0,10,0,4,120,0,0,0,0,0,0,0,0,0,0,4,166
2003,9,16,7,20,8,-88.481,13.601,0,1,0,4.3,123,0,0,0,0,0,0,0,0,0,0,4.4,166
2003,9,30,9,30,0,-98.42,16.1,0,6,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
2003,9,30,13,12,0,-96.27,15.48,0,11,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2003,10,3,3,29,0,-95.61,17.12,0,107,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2003,10,7,13,16,58,-87.56,13.041,0,10,0,4.5,123,0,0,0,0,0,0,0,0,0,0,4.7,166
2003,10,7,15,51,0,-93.57,16.44,0,107,0,0,0,3.7,132,0,0,0,0,0,0,0,0,4.8,165
2003,10,7,17,35,0,-117.12,32.501,0,13,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2003,10,10,14,48,18,-85.039,23.614,0,10,0,4.4,123,0,0,0,0,0,0,0,0,0,0,4.6,166
2003,10,13,5,34,0,-98.56,16.59,0,5,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2003,10,13,9,6,0,-102.94,20.22,0,63,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2003,10,17,22,5,0,-95.66,14.8,0,20,0,0,0,3.6,132,0,0,0,0,0,0,0,0,4.7,165
2003,10,22,16,44,0,-94.06,13.95,0,32,0,0,0,4.1,132,0,0,0,0,0,0,0,0,4.9,165
2003,11,11,16,51,57,-94.046,15.02,0,40.3,0,4.5,120,4.8,131,0,0,0,0,0,0,0,0,5.2,165
2003,11,11,22,54,59,-113.61,29.41,0,16,0,0,0,0,0,0,0,0,0,0,0,5.9,152,5.9,168
2003,11,12,3,15,0,-98.45,15.22,0,16,0,0,0,3.7,132,0,0,0,0,0,0,0,0,4.8,165
2003,11,19,13,50,30.8,-99.305,18.167,0,90.1,0,0,0,0,0,0,0,5.3,163,0,0,0,0,5.3,164
2003,11,21,9,36,18,-89.773,15.968,0,10,0,0,0,0,0,0,0,0,0,4.2,134,0,0,4.1,167
2003,12,3,14,24,0,-106.27,21.12,0,24,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2003,12,5,16,45,0,-101.25,19.72,0,7,0,0,0,3.4,132,0,0,0,0,0,0,0,0,4.7,165
2003,12,5,22,53,56,-113.154,28.919,0,1.1,0,4.7,123,0,0,0,0,0,0,0,0,0,0,5,166
2003,12,6,13,50,0,-117.894,33.92,0,6,0,0,0,3.1,132,0,0,0,0,0,0,0,0,4.7,165
2003,12,12,21,52,0,-93.67,17.13,0,172,0,0,0,3.7,132,0,0,0,0,0,0,0,0,4.8,165
2003,12,15,19,31,40,-94.647,14.718,0,20.9,0,4.7,123,0,0,0,0,0,0,0,0,0,0,5,166
2003,12,23,15,37,28,-88.288,13.053,0,86.9,0,4.6,123,0,0,0,0,0,0,0,0,0,0,4.9,166
2003,12,31,11,12,0,-92.36,15.1,0,120,0,0,0,3.2,132,0,0,0,0,0,0,0,0,4.7,165
2004,1,1,17,31,49,-101.42,17.34,0,6,0,0,0,0,0,0,0,0,0,0,0,6.3,152,6.4,168
2004,1,2,16,43,0,-90.54,13.64,0,191,0,0,0,3.7,132,0,0,0,0,0,0,0,0,4.8,165
2004,1,2,16,43,13,-90.129,14.453,0,246.7,0,4.7,123,0,0,0,0,0,0,0,0,0,0,5,166
2004,1,4,1,45,43,-86.078,16.778,0,10,0,4.6,123,0,0,0,0,0,0,0,0,0,0,4.9,166
2004,1,4,5,1,33,-99.575,16.78,0,13.1,0,4.8,123,0,0,0,0,0,0,0,0,0,0,5.1,166
2004,1,11,15,11,4,-85.607,16.877,0,10,0,4.1,123,0,0,0,0,0,0,0,0,0,0,4.2,166
2004,1,13,7,58,0,-114.145,31.058,0,7,0,0,0,3.9,132,0,0,0,0,0,0,0,0,4.8,165
